DATEREALISATION,JOUR_SEMAINE,NUM_SEMAINE,NUM_MOIS,ANNEE,CENTRE,CAT_ACTE,CAT_ACTE_COUNT,SUM_PRECISION
2015-03-03,2,10,3,15,0,6,0,0
2015-03-03,2,10,3,15,1,0,0,0
2015-03-03,2,10,3,15,1,1,1,0
2015-03-03,2,10,3,15,1,2,1,1
2015-03-03,2,10,3,15,1,3,0,0
2015-03-03,2,10,3,15,1,4,0,0
2015-03-03,2,10,3,15,1,5,2,0
2015-03-03,2,10,3,15,1,6,0,0
2015-03-04,3,10,3,15,0,0,0,0
2015-03-04,3,10,3,15,0,1,0,0
2015-03-04,3,10,3,15,0,2,0,0
2015-03-04,3,10,3,15,0,3,1,1
2015-03-04,3,10,3,15,0,4,1,0
2015-03-04,3,10,3,15,0,5,1,0
2015-03-04,3,10,3,15,0,6,0,0
2015-03-04,3,10,3,15,1,0,0,0
2015-03-04,3,10,3,15,1,1,0,0
2015-03-04,3,10,3,15,1,2,0,0
2015-03-04,3,10,3,15,1,3,0,0
2015-03-04,3,10,3,15,1,4,0,0
2015-03-04,3,10,3,15,1,5,3,0
2015-03-04,3,10,3,15,1,6,0,0
2015-03-05,4,10,3,15,0,0,0,0
2015-03-05,4,10,3,15,0,1,1,0
2015-03-05,4,10,3,15,0,2,0,0
2015-03-05,4,10,3,15,0,3,0,0
2015-03-05,4,10,3,15,0,4,0,0
2015-03-05,4,10,3,15,0,5,1,1
2015-03-05,4,10,3,15,0,6,0,0
2015-03-05,4,10,3,15,1,0,1,0
2015-03-05,4,10,3,15,1,1,1,0
2015-03-05,4,10,3,15,1,2,0,0
2015-03-05,4,10,3,15,1,3,0,0
2015-03-05,4,10,3,15,1,4,1,0
2015-03-05,4,10,3,15,1,5,2,0
2015-03-05,4,10,3,15,1,6,0,0
2015-03-06,5,10,3,15,0,0,0,0
2015-03-06,5,10,3,15,0,1,0,0
2015-03-06,5,10,3,15,0,2,0,0
2015-03-06,5,10,3,15,0,3,0,0
2015-03-06,5,10,3,15,0,4,2,0
2015-03-06,5,10,3,15,0,5,0,0
2015-03-06,5,10,3,15,0,6,0,0
2015-03-06,5,10,3,15,1,0,1,0
2015-03-06,5,10,3,15,1,1,1,0
2015-03-06,5,10,3,15,1,2,1,1
2015-03-06,5,10,3,15,1,3,1,0
2015-03-06,5,10,3,15,1,4,1,1
2015-03-06,5,10,3,15,1,5,3,0
2015-03-06,5,10,3,15,1,6,1,0
2015-03-09,1,11,3,15,0,0,0,0
2015-03-09,1,11,3,15,0,1,1,0
2015-03-09,1,11,3,15,0,2,0,0
2015-03-09,1,11,3,15,0,3,0,0
2015-03-09,1,11,3,15,0,4,0,0
2015-03-09,1,11,3,15,0,5,0,0
2015-03-09,1,11,3,15,0,6,0,0
2015-03-09,1,11,3,15,1,0,0,0
2015-03-09,1,11,3,15,1,1,4,0
2015-03-09,1,11,3,15,1,2,0,0
2015-03-09,1,11,3,15,1,3,0,0
2015-03-09,1,11,3,15,1,4,0,0
2015-03-09,1,11,3,15,1,5,4,0
2015-03-09,1,11,3,15,1,6,0,0
2015-03-10,2,11,3,15,0,0,0,0
2015-03-10,2,11,3,15,0,1,0,0
2015-03-10,2,11,3,15,0,2,0,0
2015-03-10,2,11,3,15,0,3,0,0
2015-03-10,2,11,3,15,0,4,0,0
2015-03-10,2,11,3,15,0,5,1,0
2015-03-10,2,11,3,15,0,6,0,0
2015-03-10,2,11,3,15,1,0,0,0
2015-03-10,2,11,3,15,1,1,0,0
2015-03-10,2,11,3,15,1,2,1,1
2015-03-10,2,11,3,15,1,3,2,0
2015-03-10,2,11,3,15,1,4,0,0
2015-03-10,2,11,3,15,1,5,1,0
2015-03-10,2,11,3,15,1,6,2,2
2015-03-11,3,11,3,15,0,0,0,0
2015-03-11,3,11,3,15,0,1,0,0
2015-03-11,3,11,3,15,0,2,0,0
2015-03-11,3,11,3,15,0,3,0,0
2015-03-11,3,11,3,15,0,4,0,0
2015-03-11,3,11,3,15,0,5,1,0
2015-03-11,3,11,3,15,0,6,0,0
2015-03-11,3,11,3,15,1,0,0,0
2015-03-11,3,11,3,15,1,1,1,0
2015-03-11,3,11,3,15,1,2,0,0
2015-03-11,3,11,3,15,1,3,1,0
2015-03-11,3,11,3,15,1,4,0,0
2015-03-11,3,11,3,15,1,5,1,1
2015-03-11,3,11,3,15,1,6,0,0
2015-03-12,4,11,3,15,0,0,0,0
2015-03-12,4,11,3,15,0,1,1,0
2015-03-12,4,11,3,15,0,2,0,0
2015-03-12,4,11,3,15,0,3,0,0
2015-03-12,4,11,3,15,0,4,0,0
2015-03-12,4,11,3,15,0,5,1,0
2015-03-12,4,11,3,15,0,6,0,0
2015-03-12,4,11,3,15,1,0,0,0
2015-03-12,4,11,3,15,1,1,0,0
2015-03-12,4,11,3,15,1,2,0,0
2015-03-12,4,11,3,15,1,3,0,0
2015-03-12,4,11,3,15,1,4,1,0
2015-03-12,4,11,3,15,1,5,2,0
2015-03-12,4,11,3,15,1,6,0,0
2015-03-13,5,11,3,15,0,0,0,0
2015-03-13,5,11,3,15,0,1,0,0
2015-03-13,5,11,3,15,0,2,0,0
2015-03-13,5,11,3,15,0,3,0,0
2015-03-13,5,11,3,15,0,4,0,0
2015-03-13,5,11,3,15,0,5,1,0
2015-03-13,5,11,3,15,0,6,0,0
2015-03-13,5,11,3,15,1,0,1,0
2015-03-13,5,11,3,15,1,1,0,0
2015-03-13,5,11,3,15,1,2,0,0
2015-03-13,5,11,3,15,1,3,0,0
2015-03-13,5,11,3,15,1,4,0,0
2015-03-13,5,11,3,15,1,5,2,0
2015-03-13,5,11,3,15,1,6,0,0
2015-03-16,1,12,3,15,1,0,0,0
2015-03-16,1,12,3,15,1,1,1,0
2015-03-16,1,12,3,15,1,2,0,0
2015-03-16,1,12,3,15,1,3,0,0
2015-03-16,1,12,3,15,1,4,0,0
2015-03-16,1,12,3,15,1,5,3,0
2015-03-16,1,12,3,15,1,6,0,0
2015-03-17,2,12,3,15,0,0,0,0
2015-03-17,2,12,3,15,0,1,1,1
2015-03-17,2,12,3,15,0,2,0,0
2015-03-17,2,12,3,15,0,3,0,0
2015-03-17,2,12,3,15,0,4,0,0
2015-03-17,2,12,3,15,0,5,0,0
2015-03-17,2,12,3,15,0,6,0,0
2015-03-17,2,12,3,15,1,0,1,0
2015-03-17,2,12,3,15,1,1,0,0
2015-03-17,2,12,3,15,1,2,0,0
2015-03-17,2,12,3,15,1,3,0,0
2015-03-17,2,12,3,15,1,4,2,1
2015-03-17,2,12,3,15,1,5,3,0
2015-03-17,2,12,3,15,1,6,0,0
2015-03-18,3,12,3,15,0,0,0,0
2015-03-18,3,12,3,15,0,1,0,0
2015-03-18,3,12,3,15,0,2,0,0
2015-03-18,3,12,3,15,0,3,0,0
2015-03-18,3,12,3,15,0,4,0,0
2015-03-18,3,12,3,15,0,5,1,0
2015-03-18,3,12,3,15,0,6,0,0
2015-03-18,3,12,3,15,1,0,1,0
2015-03-18,3,12,3,15,1,1,3,0
2015-03-18,3,12,3,15,1,2,0,0
2015-03-18,3,12,3,15,1,3,0,0
2015-03-18,3,12,3,15,1,4,1,0
2015-03-18,3,12,3,15,1,5,3,1
2015-03-18,3,12,3,15,1,6,2,0
2015-03-19,4,12,3,15,0,0,0,0
2015-03-19,4,12,3,15,0,1,0,0
2015-03-19,4,12,3,15,0,2,0,0
2015-03-19,4,12,3,15,0,3,0,0
2015-03-19,4,12,3,15,0,4,0,0
2015-03-19,4,12,3,15,0,5,4,1
2015-03-19,4,12,3,15,0,6,0,0
2015-03-19,4,12,3,15,1,0,0,0
2015-03-19,4,12,3,15,1,1,1,0
2015-03-19,4,12,3,15,1,2,0,0
2015-03-19,4,12,3,15,1,3,0,0
2015-03-19,4,12,3,15,1,4,0,0
2015-03-19,4,12,3,15,1,5,1,0
2015-03-19,4,12,3,15,1,6,1,0
2015-03-20,5,12,3,15,0,0,0,0
2015-03-20,5,12,3,15,0,1,9,4
2015-03-20,5,12,3,15,0,2,11,7
2015-03-20,5,12,3,15,0,3,3,0
2015-03-20,5,12,3,15,0,4,1,0
2015-03-20,5,12,3,15,0,5,1,1
2015-03-20,5,12,3,15,0,6,2,0
2015-03-20,5,12,3,15,1,0,2,0
2015-03-20,5,12,3,15,1,1,11,9
2015-03-20,5,12,3,15,1,2,9,7
2015-03-20,5,12,3,15,1,3,3,1
2015-03-20,5,12,3,15,1,4,0,0
2015-03-20,5,12,3,15,1,5,3,0
2015-03-20,5,12,3,15,1,6,7,0
2015-03-23,1,13,3,15,0,0,10,4
2015-03-23,1,13,3,15,0,1,11,7
2015-03-23,1,13,3,15,0,2,21,18
2015-03-23,1,13,3,15,0,3,8,0
2015-03-23,1,13,3,15,0,4,5,4
2015-03-23,1,13,3,15,0,5,2,0
2015-03-23,1,13,3,15,0,6,6,2
2015-03-23,1,13,3,15,1,0,11,3
2015-03-23,1,13,3,15,1,1,13,8
2015-03-23,1,13,3,15,1,2,19,14
2015-03-23,1,13,3,15,1,3,25,12
2015-03-23,1,13,3,15,1,4,4,1
2015-03-23,1,13,3,15,1,5,1,0
2015-03-23,1,13,3,15,1,6,10,5
2015-03-24,2,13,3,15,0,0,5,0
2015-03-24,2,13,3,15,0,1,6,5
2015-03-24,2,13,3,15,0,2,9,7
2015-03-24,2,13,3,15,0,3,8,1
2015-03-24,2,13,3,15,0,4,5,1
2015-03-24,2,13,3,15,0,5,2,0
2015-03-24,2,13,3,15,0,6,8,3
2015-03-24,2,13,3,15,1,0,6,3
2015-03-24,2,13,3,15,1,1,14,11
2015-03-24,2,13,3,15,1,2,18,17
2015-03-24,2,13,3,15,1,3,29,8
2015-03-24,2,13,3,15,1,4,8,1
2015-03-24,2,13,3,15,1,5,1,0
2015-03-24,2,13,3,15,1,6,16,5
2015-03-25,3,13,3,15,0,0,7,2
2015-03-25,3,13,3,15,0,1,7,5
2015-03-25,3,13,3,15,0,2,6,6
2015-03-25,3,13,3,15,0,3,4,1
2015-03-25,3,13,3,15,0,4,3,2
2015-03-25,3,13,3,15,0,5,0,0
2015-03-25,3,13,3,15,0,6,7,2
2015-03-25,3,13,3,15,1,0,11,2
2015-03-25,3,13,3,15,1,1,14,12
2015-03-25,3,13,3,15,1,2,6,5
2015-03-25,3,13,3,15,1,3,25,16
2015-03-25,3,13,3,15,1,4,4,1
2015-03-25,3,13,3,15,1,5,1,0
2015-03-25,3,13,3,15,1,6,15,6
2015-03-26,4,13,3,15,0,0,4,1
2015-03-26,4,13,3,15,0,1,12,7
2015-03-26,4,13,3,15,0,2,11,10
2015-03-26,4,13,3,15,0,3,9,3
2015-03-26,4,13,3,15,0,4,3,1
2015-03-26,4,13,3,15,0,5,2,0
2015-03-26,4,13,3,15,0,6,12,3
2015-03-26,4,13,3,15,1,0,12,3
2015-03-26,4,13,3,15,1,1,18,16
2015-03-26,4,13,3,15,1,2,21,16
2015-03-26,4,13,3,15,1,3,21,12
2015-03-26,4,13,3,15,1,4,6,3
2015-03-26,4,13,3,15,1,5,7,2
2015-03-26,4,13,3,15,1,6,12,1
2015-03-27,5,13,3,15,0,0,2,1
2015-03-27,5,13,3,15,0,1,12,9
2015-03-27,5,13,3,15,0,2,11,10
2015-03-27,5,13,3,15,0,3,5,2
2015-03-27,5,13,3,15,0,4,8,1
2015-03-27,5,13,3,15,0,5,3,0
2015-03-27,5,13,3,15,0,6,1,1
2015-03-27,5,13,3,15,1,0,3,0
2015-03-27,5,13,3,15,1,1,20,16
2015-03-27,5,13,3,15,1,2,11,8
2015-03-27,5,13,3,15,1,3,22,6
2015-03-27,5,13,3,15,1,4,3,0
2015-03-27,5,13,3,15,1,5,8,0
2015-03-27,5,13,3,15,1,6,9,2
2015-03-30,1,14,3,15,0,0,5,1
2015-03-30,1,14,3,15,0,1,4,4
2015-03-30,1,14,3,15,0,2,5,2
2015-03-30,1,14,3,15,0,3,2,2
2015-03-30,1,14,3,15,0,4,0,0
2015-03-30,1,14,3,15,0,5,1,0
2015-03-30,1,14,3,15,0,6,3,1
2015-03-30,1,14,3,15,1,0,5,2
2015-03-30,1,14,3,15,1,1,3,1
2015-03-30,1,14,3,15,1,2,12,5
2015-03-30,1,14,3,15,1,3,10,4
2015-03-30,1,14,3,15,1,4,2,0
2015-03-30,1,14,3,15,1,5,5,0
2015-03-30,1,14,3,15,1,6,8,3
2015-03-31,2,14,3,15,0,0,0,0
2015-03-31,2,14,3,15,0,1,0,0
2015-03-31,2,14,3,15,0,2,0,0
2015-03-31,2,14,3,15,0,3,0,0
2015-03-31,2,14,3,15,0,4,0,0
2015-03-31,2,14,3,15,0,5,1,0
2015-03-31,2,14,3,15,0,6,0,0
2015-03-31,2,14,3,15,1,0,0,0
2015-03-31,2,14,3,15,1,1,0,0
2015-03-31,2,14,3,15,1,2,0,0
2015-03-31,2,14,3,15,1,3,0,0
2015-03-31,2,14,3,15,1,4,0,0
2015-03-31,2,14,3,15,1,5,0,0
2015-03-31,2,14,3,15,1,6,2,1
2015-04-01,3,14,4,15,1,0,0,0
2015-04-01,3,14,4,15,1,1,1,0
2015-04-01,3,14,4,15,1,2,0,0
2015-04-01,3,14,4,15,1,3,0,0
2015-04-01,3,14,4,15,1,4,0,0
2015-04-01,3,14,4,15,1,5,4,1
2015-04-01,3,14,4,15,1,6,0,0
2015-04-02,4,14,4,15,0,0,0,0
2015-04-02,4,14,4,15,0,1,0,0
2015-04-02,4,14,4,15,0,2,5,5
2015-04-02,4,14,4,15,0,3,0,0
2015-04-02,4,14,4,15,0,4,0,0
2015-04-02,4,14,4,15,0,5,2,0
2015-04-02,4,14,4,15,0,6,0,0
2015-04-02,4,14,4,15,1,0,1,0
2015-04-02,4,14,4,15,1,1,0,0
2015-04-02,4,14,4,15,1,2,3,3
2015-04-02,4,14,4,15,1,3,0,0
2015-04-02,4,14,4,15,1,4,0,0
2015-04-02,4,14,4,15,1,5,1,0
2015-04-02,4,14,4,15,1,6,0,0
2015-04-03,5,14,4,15,0,0,2,2
2015-04-03,5,14,4,15,0,1,6,6
2015-04-03,5,14,4,15,0,2,3,2
2015-04-03,5,14,4,15,0,3,5,0
2015-04-03,5,14,4,15,0,4,6,1
2015-04-03,5,14,4,15,0,5,0,0
2015-04-03,5,14,4,15,0,6,4,1
2015-04-03,5,14,4,15,1,0,7,2
2015-04-03,5,14,4,15,1,1,7,6
2015-04-03,5,14,4,15,1,2,8,7
2015-04-03,5,14,4,15,1,3,14,6
2015-04-03,5,14,4,15,1,4,2,0
2015-04-03,5,14,4,15,1,5,3,1
2015-04-03,5,14,4,15,1,6,7,2
2015-04-07,2,15,4,15,0,0,0,0
2015-04-07,2,15,4,15,0,1,1,0
2015-04-07,2,15,4,15,0,2,0,0
2015-04-07,2,15,4,15,0,3,0,0
2015-04-07,2,15,4,15,0,4,0,0
2015-04-07,2,15,4,15,0,5,0,0
2015-04-07,2,15,4,15,0,6,0,0
2015-04-07,2,15,4,15,1,0,0,0
2015-04-07,2,15,4,15,1,1,0,0
2015-04-07,2,15,4,15,1,2,0,0
2015-04-07,2,15,4,15,1,3,0,0
2015-04-07,2,15,4,15,1,4,0,0
2015-04-07,2,15,4,15,1,5,4,1
2015-04-07,2,15,4,15,1,6,0,0
2015-04-08,3,15,4,15,1,0,0,0
2015-04-08,3,15,4,15,1,1,3,2
2015-04-08,3,15,4,15,1,2,0,0
2015-04-08,3,15,4,15,1,3,0,0
2015-04-08,3,15,4,15,1,4,0,0
2015-04-08,3,15,4,15,1,5,1,0
2015-04-08,3,15,4,15,1,6,0,0
2015-04-09,4,15,4,15,0,0,2,0
2015-04-09,4,15,4,15,0,1,4,2
2015-04-09,4,15,4,15,0,2,7,5
2015-04-09,4,15,4,15,0,3,3,1
2015-04-09,4,15,4,15,0,4,1,0
2015-04-09,4,15,4,15,0,5,3,1
2015-04-09,4,15,4,15,0,6,1,0
2015-04-09,4,15,4,15,1,0,3,0
2015-04-09,4,15,4,15,1,1,7,7
2015-04-09,4,15,4,15,1,2,3,3
2015-04-09,4,15,4,15,1,3,9,6
2015-04-09,4,15,4,15,1,4,5,1
2015-04-09,4,15,4,15,1,5,5,0
2015-04-09,4,15,4,15,1,6,3,2
2015-04-10,5,15,4,15,0,0,1,1
2015-04-10,5,15,4,15,0,1,8,4
2015-04-10,5,15,4,15,0,2,12,10
2015-04-10,5,15,4,15,0,3,9,1
2015-04-10,5,15,4,15,0,4,2,1
2015-04-10,5,15,4,15,0,5,2,0
2015-04-10,5,15,4,15,0,6,4,2
2015-04-10,5,15,4,15,1,0,12,2
2015-04-10,5,15,4,15,1,1,16,15
2015-04-10,5,15,4,15,1,2,20,16
2015-04-10,5,15,4,15,1,3,29,12
2015-04-10,5,15,4,15,1,4,3,1
2015-04-10,5,15,4,15,1,5,2,0
2015-04-10,5,15,4,15,1,6,14,2
2015-04-13,1,16,4,15,0,0,1,0
2015-04-13,1,16,4,15,0,1,3,1
2015-04-13,1,16,4,15,0,2,0,0
2015-04-13,1,16,4,15,0,3,1,0
2015-04-13,1,16,4,15,0,4,1,0
2015-04-13,1,16,4,15,0,5,0,0
2015-04-13,1,16,4,15,0,6,2,0
2015-04-13,1,16,4,15,1,0,12,2
2015-04-13,1,16,4,15,1,1,22,17
2015-04-13,1,16,4,15,1,2,16,13
2015-04-13,1,16,4,15,1,3,7,1
2015-04-13,1,16,4,15,1,4,7,2
2015-04-13,1,16,4,15,1,5,10,3
2015-04-13,1,16,4,15,1,6,7,2
2015-04-14,2,16,4,15,0,0,0,0
2015-04-14,2,16,4,15,0,1,0,0
2015-04-14,2,16,4,15,0,2,0,0
2015-04-14,2,16,4,15,0,3,0,0
2015-04-14,2,16,4,15,0,4,1,1
2015-04-14,2,16,4,15,0,5,0,0
2015-04-14,2,16,4,15,0,6,0,0
2015-04-14,2,16,4,15,1,0,4,2
2015-04-14,2,16,4,15,1,1,17,16
2015-04-14,2,16,4,15,1,2,6,5
2015-04-14,2,16,4,15,1,3,9,1
2015-04-14,2,16,4,15,1,4,2,0
2015-04-14,2,16,4,15,1,5,4,1
2015-04-14,2,16,4,15,1,6,12,1
2015-04-15,3,16,4,15,0,0,0,0
2015-04-15,3,16,4,15,0,1,0,0
2015-04-15,3,16,4,15,0,2,1,0
2015-04-15,3,16,4,15,0,3,0,0
2015-04-15,3,16,4,15,0,4,0,0
2015-04-15,3,16,4,15,0,5,0,0
2015-04-15,3,16,4,15,0,6,0,0
2015-04-15,3,16,4,15,1,0,12,6
2015-04-15,3,16,4,15,1,1,21,17
2015-04-15,3,16,4,15,1,2,13,13
2015-04-15,3,16,4,15,1,3,13,2
2015-04-15,3,16,4,15,1,4,8,2
2015-04-15,3,16,4,15,1,5,3,1
2015-04-15,3,16,4,15,1,6,24,9
2015-04-16,4,16,4,15,0,0,0,0
2015-04-16,4,16,4,15,0,1,0,0
2015-04-16,4,16,4,15,0,2,0,0
2015-04-16,4,16,4,15,0,3,0,0
2015-04-16,4,16,4,15,0,4,0,0
2015-04-16,4,16,4,15,0,5,0,0
2015-04-16,4,16,4,15,0,6,1,0
2015-04-16,4,16,4,15,1,0,8,1
2015-04-16,4,16,4,15,1,1,21,16
2015-04-16,4,16,4,15,1,2,24,21
2015-04-16,4,16,4,15,1,3,11,5
2015-04-16,4,16,4,15,1,4,7,2
2015-04-16,4,16,4,15,1,5,3,0
2015-04-16,4,16,4,15,1,6,7,0
2015-04-17,5,16,4,15,1,0,9,3
2015-04-17,5,16,4,15,1,1,17,12
2015-04-17,5,16,4,15,1,2,12,11
2015-04-17,5,16,4,15,1,3,7,1
2015-04-17,5,16,4,15,1,4,0,0
2015-04-17,5,16,4,15,1,5,3,0
2015-04-17,5,16,4,15,1,6,4,1
2015-04-21,2,17,4,15,1,0,0,0
2015-04-21,2,17,4,15,1,1,0,0
2015-04-21,2,17,4,15,1,2,0,0
2015-04-21,2,17,4,15,1,3,0,0
2015-04-21,2,17,4,15,1,4,0,0
2015-04-21,2,17,4,15,1,5,1,1
2015-04-21,2,17,4,15,1,6,0,0
2015-04-24,5,17,4,15,0,0,0,0
2015-04-24,5,17,4,15,0,1,1,0
2015-04-24,5,17,4,15,0,2,0,0
2015-04-24,5,17,4,15,0,3,0,0
2015-04-24,5,17,4,15,0,4,0,0
2015-04-24,5,17,4,15,0,5,0,0
2015-04-24,5,17,4,15,0,6,1,1
2015-04-24,5,17,4,15,1,0,0,0
2015-04-24,5,17,4,15,1,1,0,0
2015-04-24,5,17,4,15,1,2,0,0
2015-04-24,5,17,4,15,1,3,0,0
2015-04-24,5,17,4,15,1,4,1,0
2015-04-24,5,17,4,15,1,5,1,0
2015-04-24,5,17,4,15,1,6,0,0
2015-04-27,1,18,4,15,1,0,0,0
2015-04-27,1,18,4,15,1,1,2,0
2015-04-27,1,18,4,15,1,2,0,0
2015-04-27,1,18,4,15,1,3,0,0
2015-04-27,1,18,4,15,1,4,0,0
2015-04-27,1,18,4,15,1,5,5,1
2015-04-27,1,18,4,15,1,6,0,0
2015-04-28,2,18,4,15,0,0,0,0
2015-04-28,2,18,4,15,0,1,0,0
2015-04-28,2,18,4,15,0,2,0,0
2015-04-28,2,18,4,15,0,3,0,0
2015-04-28,2,18,4,15,0,4,0,0
2015-04-28,2,18,4,15,0,5,1,0
2015-04-28,2,18,4,15,0,6,0,0
2015-04-28,2,18,4,15,1,0,0,0
2015-04-28,2,18,4,15,1,1,0,0
2015-04-28,2,18,4,15,1,2,0,0
2015-04-28,2,18,4,15,1,3,0,0
2015-04-28,2,18,4,15,1,4,0,0
2015-04-28,2,18,4,15,1,5,4,2
2015-04-28,2,18,4,15,1,6,1,1
2015-04-29,3,18,4,15,1,0,0,0
2015-04-29,3,18,4,15,1,1,0,0
2015-04-29,3,18,4,15,1,2,0,0
2015-04-29,3,18,4,15,1,3,0,0
2015-04-29,3,18,4,15,1,4,0,0
2015-04-29,3,18,4,15,1,5,1,0
2015-04-29,3,18,4,15,1,6,0,0
2015-04-30,4,18,4,15,0,0,0,0
2015-04-30,4,18,4,15,0,1,3,1
2015-04-30,4,18,4,15,0,2,0,0
2015-04-30,4,18,4,15,0,3,0,0
2015-04-30,4,18,4,15,0,4,0,0
2015-04-30,4,18,4,15,0,5,1,0
2015-04-30,4,18,4,15,0,6,0,0
2015-04-30,4,18,4,15,1,0,0,0
2015-04-30,4,18,4,15,1,1,2,1
2015-04-30,4,18,4,15,1,2,1,1
2015-04-30,4,18,4,15,1,3,0,0
2015-04-30,4,18,4,15,1,4,0,0
2015-04-30,4,18,4,15,1,5,4,0
2015-04-30,4,18,4,15,1,6,1,0
2015-05-04,1,19,5,15,1,0,0,0
2015-05-04,1,19,5,15,1,1,0,0
2015-05-04,1,19,5,15,1,2,0,0
2015-05-04,1,19,5,15,1,3,0,0
2015-05-04,1,19,5,15,1,4,0,0
2015-05-04,1,19,5,15,1,5,4,1
2015-05-04,1,19,5,15,1,6,0,0
2015-05-05,2,19,5,15,0,0,0,0
2015-05-05,2,19,5,15,0,1,0,0
2015-05-05,2,19,5,15,0,2,1,1
2015-05-05,2,19,5,15,0,3,0,0
2015-05-05,2,19,5,15,0,4,0,0
2015-05-05,2,19,5,15,0,5,2,1
2015-05-05,2,19,5,15,0,6,0,0
2015-05-05,2,19,5,15,1,0,1,0
2015-05-05,2,19,5,15,1,1,1,0
2015-05-05,2,19,5,15,1,2,0,0
2015-05-05,2,19,5,15,1,3,0,0
2015-05-05,2,19,5,15,1,4,0,0
2015-05-05,2,19,5,15,1,5,2,1
2015-05-05,2,19,5,15,1,6,0,0
2015-05-06,3,19,5,15,1,0,0,0
2015-05-06,3,19,5,15,1,1,2,1
2015-05-06,3,19,5,15,1,2,0,0
2015-05-06,3,19,5,15,1,3,0,0
2015-05-06,3,19,5,15,1,4,1,0
2015-05-06,3,19,5,15,1,5,1,0
2015-05-06,3,19,5,15,1,6,0,0
2015-05-07,4,19,5,15,0,0,0,0
2015-05-07,4,19,5,15,0,1,1,0
2015-05-07,4,19,5,15,0,2,0,0
2015-05-07,4,19,5,15,0,3,0,0
2015-05-07,4,19,5,15,0,4,0,0
2015-05-07,4,19,5,15,0,5,2,0
2015-05-07,4,19,5,15,0,6,0,0
2015-05-07,4,19,5,15,1,0,0,0
2015-05-07,4,19,5,15,1,1,0,0
2015-05-07,4,19,5,15,1,2,0,0
2015-05-07,4,19,5,15,1,3,0,0
2015-05-07,4,19,5,15,1,4,0,0
2015-05-07,4,19,5,15,1,5,4,0
2015-05-07,4,19,5,15,1,6,1,0
2015-05-11,1,20,5,15,1,0,0,0
2015-05-11,1,20,5,15,1,1,0,0
2015-05-11,1,20,5,15,1,2,1,1
2015-05-11,1,20,5,15,1,3,0,0
2015-05-11,1,20,5,15,1,4,0,0
2015-05-11,1,20,5,15,1,5,0,0
2015-05-11,1,20,5,15,1,6,0,0
2015-05-12,2,20,5,15,0,0,0,0
2015-05-12,2,20,5,15,0,1,0,0
2015-05-12,2,20,5,15,0,2,1,0
2015-05-12,2,20,5,15,0,3,0,0
2015-05-12,2,20,5,15,0,4,0,0
2015-05-12,2,20,5,15,0,5,0,0
2015-05-12,2,20,5,15,0,6,0,0
2015-05-12,2,20,5,15,1,0,0,0
2015-05-12,2,20,5,15,1,1,0,0
2015-05-12,2,20,5,15,1,2,0,0
2015-05-12,2,20,5,15,1,3,0,0
2015-05-12,2,20,5,15,1,4,0,0
2015-05-12,2,20,5,15,1,5,2,1
2015-05-12,2,20,5,15,1,6,0,0
2015-05-13,3,20,5,15,1,0,0,0
2015-05-13,3,20,5,15,1,1,0,0
2015-05-13,3,20,5,15,1,2,0,0
2015-05-13,3,20,5,15,1,3,0,0
2015-05-13,3,20,5,15,1,4,0,0
2015-05-13,3,20,5,15,1,5,1,0
2015-05-13,3,20,5,15,1,6,0,0
2015-05-18,1,21,5,15,0,0,0,0
2015-05-18,1,21,5,15,0,1,0,0
2015-05-18,1,21,5,15,0,2,0,0
2015-05-18,1,21,5,15,0,3,0,0
2015-05-18,1,21,5,15,0,4,0,0
2015-05-18,1,21,5,15,0,5,1,0
2015-05-18,1,21,5,15,0,6,0,0
2015-05-18,1,21,5,15,1,0,0,0
2015-05-18,1,21,5,15,1,1,0,0
2015-05-18,1,21,5,15,1,2,0,0
2015-05-18,1,21,5,15,1,3,0,0
2015-05-18,1,21,5,15,1,4,1,1
2015-05-18,1,21,5,15,1,5,3,0
2015-05-18,1,21,5,15,1,6,0,0
2015-05-19,2,21,5,15,1,0,0,0
2015-05-19,2,21,5,15,1,1,0,0
2015-05-19,2,21,5,15,1,2,1,1
2015-05-19,2,21,5,15,1,3,0,0
2015-05-19,2,21,5,15,1,4,0,0
2015-05-19,2,21,5,15,1,5,0,0
2015-05-19,2,21,5,15,1,6,0,0
2015-05-20,3,21,5,15,1,0,0,0
2015-05-20,3,21,5,15,1,1,2,0
2015-05-20,3,21,5,15,1,2,0,0
2015-05-20,3,21,5,15,1,3,0,0
2015-05-20,3,21,5,15,1,4,1,0
2015-05-20,3,21,5,15,1,5,2,0
2015-05-20,3,21,5,15,1,6,0,0
2015-05-21,4,21,5,15,0,0,0,0
2015-05-21,4,21,5,15,0,1,0,0
2015-05-21,4,21,5,15,0,2,0,0
2015-05-21,4,21,5,15,0,3,0,0
2015-05-21,4,21,5,15,0,4,0,0
2015-05-21,4,21,5,15,0,5,2,1
2015-05-21,4,21,5,15,0,6,0,0
2015-05-21,4,21,5,15,1,0,0,0
2015-05-21,4,21,5,15,1,1,0,0
2015-05-21,4,21,5,15,1,2,1,1
2015-05-21,4,21,5,15,1,3,4,2
2015-05-21,4,21,5,15,1,4,0,0
2015-05-21,4,21,5,15,1,5,5,2
2015-05-21,4,21,5,15,1,6,1,0
2015-05-22,5,21,5,15,0,0,3,2
